"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Percentage","Flag Codes","Flags"
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","DEU","Germany","2014","2014",11643000,,
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","DEU","Germany","2015","2015",11689698,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","DEU","Germany","2016","2016",12225017,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","DEU","Germany","2017","2017",11562959,"E; B","Estimated value; Break"
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","DEU","Germany","2018","2018",11996363,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","DEU","Germany","2019","2019",12562471,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","DEU","Germany","2020","2020",12473599,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","DEU","Germany","2010","2010",120.6,,
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","DEU","Germany","2011","2011",127.5,,
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","DEU","Germany","2012","2012",131.2,,
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","DEU","Germany","2013","2013",135.3,,
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","DEU","Germany","2014","2014",143.8,,
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","DEU","Germany","2015","2015",143.1,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","DEU","Germany","2016","2016",148.5,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","DEU","Germany","2017","2017",139.9,"E; B","Estimated value; Break"
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","DEU","Germany","2018","2018",144.7,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","DEU","Germany","2019","2019",151.2,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","DEU","Germany","2020","2020",150,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","DEU","Germany","2010","2010",3730.2,,
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","DEU","Germany","2011","2011",3808,,
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","DEU","Germany","2012","2012",3856.7,,
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","DEU","Germany","2013","2013",4012.5,,
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","DEU","Germany","2014","2014",4068.1,,
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","DEU","Germany","2015","2015",4078.8,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","DEU","Germany","2016","2016",4221.3,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","DEU","Germany","2017","2017",3981.7,"E; B","Estimated value; Break"
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","DEU","Germany","2018","2018",4095.7,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","GRC","Greece","2012","2012",2000000,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","GRC","Greece","2013","2013",1540000,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","GRC","Greece","2014","2014",1830000,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","GRC","Greece","2015","2015",1580000,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","GRC","Greece","2016","2016",1620000,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","GRC","Greece","2017","2017",2092190,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","GRC","Greece","2018","2018",2295689,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","GRC","Greece","2019","2019",2095323,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","GRC","Greece","2020","2020",1304286,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","GRC","Greece","2021","2021",1589223,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","GRC","Greece","2012","2012",181.1,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","GRC","Greece","2013","2013",140.4,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","GRC","Greece","2014","2014",168,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","GRC","Greece","2015","2015",146,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","GRC","Greece","2016","2016",150.3,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","GRC","Greece","2017","2017",194.5,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","GRC","Greece","2018","2018",213.9,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","GRC","Greece","2019","2019",195.4,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","GRC","Greece","2020","2020",121.9,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","GRC","Greece","2021","2021",148.8,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","GRC","Greece","2012","2012",5420.1,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","GRC","Greece","2013","2013",4173.4,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","GRC","Greece","2014","2014",4854.1,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","GRC","Greece","2015","2015",4040.9,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","GRC","Greece","2016","2016",4186,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","GRC","Greece","2017","2017",5685.3,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","GRC","Greece","2018","2018",5265.3,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","GRC","Greece","2019","2019",4595,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","GRC","Greece","2020","2020",2786.9,"E","Estimated value"
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","HUN","Hungary","2018","2018",1723004,,
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","HUN","Hungary","2019","2019",1812682,,
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","HUN","Hungary","2020","2020",1712537,,
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","HUN","Hungary","2018","2018",176.3,,
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","HUN","Hungary","2019","2019",185.5,,
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","HUN","Hungary","2020","2020",175.6,,
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","HUN","Hungary","2018","2018",18728.3,"D","Difference in methodology"
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","HUN","Hungary","2019","2019",19703.1,"D","Difference in methodology"
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","HUN","Hungary","2020","2020",18218.5,"D","Difference in methodology"
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","ISL","Iceland","2010","2010",50816,,
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","ISL","Iceland","2011","2011",55475,,
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","ISL","Iceland","2012","2012",56354,,
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","ISL","Iceland","2013","2013",56055,,
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","ISL","Iceland","2014","2014",58905,,
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","ISL","Iceland","2015","2015",63168,,
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","ISL","Iceland","2016","2016",68697,,
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","ISL","Iceland","2017","2017",73399,,
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","ISL","Iceland","2018","2018",80164,,
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","ISL","Iceland","2019","2019",83682,,
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","ISL","Iceland","2020","2020",78941,,
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","ISL","Iceland","2010","2010",159.8,,
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","ISL","Iceland","2011","2011",173.9,,
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","ISL","Iceland","2012","2012",175.7,,
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","ISL","Iceland","2013","2013",173.1,,
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","ISL","Iceland","2014","2014",179.9,,
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","ISL","Iceland","2015","2015",190.9,,
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","ISL","Iceland","2016","2016",204.8,,
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","ISL","Iceland","2017","2017",213.7,,
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","ISL","Iceland","2018","2018",227.3,,
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","ISL","Iceland","2019","2019",232.1,,
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","ISL","Iceland","2020","2020",215.4,,
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","ISL","Iceland","2010","2010",4234.7,,
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","ISL","Iceland","2011","2011",4267.3,,
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","ISL","Iceland","2012","2012",4334.9,,
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","ISL","Iceland","2013","2013",4311.9,,
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","ISL","Iceland","2014","2014",4531.2,,
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","ISL","Iceland","2015","2015",4859.1,,
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","ISL","Iceland","2016","2016",5284.4,,
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","ISL","Iceland","2017","2017",4893.3,,
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","ISL","Iceland","2018","2018",4715.5,,
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","ISL","Iceland","2019","2019",4922.5,,
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","ISL","Iceland","2020","2020",4643.6,,
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","ITA","Italy","2013","2013",5195603,,
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","ITA","Italy","2014","2014",5322823,,
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","ITA","Italy","2015","2015",5371269,,
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","ITA","Italy","2016","2016",5200916,,
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","ITA","Italy","2017","2017",5441378,,
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","ITA","Italy","2018","2018",5655395,,
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","ITA","Italy","2019","2019",5809718,,
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","ITA","Italy","2020","2020",5200916,,
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","ITA","Italy","2013","2013",86.3,,
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","ITA","Italy","2014","2014",87.6,,
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","ITA","Italy","2015","2015",88.4,,
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","ITA","Italy","2016","2016",85.8,,
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","ITA","Italy","2017","2017",89.9,,
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","ITA","Italy","2018","2018",93.6,,
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","ITA","Italy","2019","2019",97.3,,
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","ITA","Italy","2020","2020",87.5,,
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","ITA","Italy","2013","2013",2605.6,,
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","ITA","Italy","2014","2014",2661.4,,
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","ITA","Italy","2015","2015",2655.1,,
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","ITA","Italy","2016","2016",2501.6,,
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","ITA","Italy","2017","2017",2599.8,,
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","ITA","Italy","2018","2018",2662.6,,
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","ITA","Italy","2019","2019",2668.7,,
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","ITA","Italy","2020","2020",2333.3,,
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","JPN","Japan","2014","2014",29361917,,
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","JPN","Japan","2014","2014",230.8,,
"DGTSCTEX","Computed Tomography exams, total","PERMACNB","Per scanner","JPN","Japan","2014","2014",2153.3,,
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","KOR","Korea","2010","2010",5570688,,
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","KOR","Korea","2011","2011",6540575,,
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","KOR","Korea","2012","2012",7173964,,
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","KOR","Korea","2013","2013",7594192,,
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","KOR","Korea","2014","2014",8315117,,
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","KOR","Korea","2015","2015",8919192,,
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","KOR","Korea","2016","2016",9798335,,
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","KOR","Korea","2017","2017",10527530,,
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","KOR","Korea","2018","2018",11780491,,
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","KOR","Korea","2019","2019",12864613,,
"DGTSCTEX","Computed Tomography exams, total","NOMBRENB","Number","KOR","Korea","2020","2020",12959329,,
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","KOR","Korea","2010","2010",112.4,,
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","KOR","Korea","2011","2011",131,,
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","KOR","Korea","2012","2012",142.9,,
"DGTSCTEX","Computed Tomography exams, total","RTOINPNB","Per 1 000 population","KOR","Korea","2013","2013",150.6,,
